year,GPP_NT_VUT_REF_sum,NEE_VUT_REF_QC_mean,P_F_sum,P_F_QC_mean,P_ERA_sum,P_F_jfmam_sum,P_F_QC_jfmam_mean,P_ERA_jfmam_sum,TA_F_mean,TA_F_QC_mean,TA_ERA_mean,PPFD_IN_mean,PPFD_IN_QC_mean,SW_IN_F_mean,SW_IN_F_QC_mean,SW_IN_ERA_mean,VPD_F_mean,VPD_F_QC_mean,VPD_ERA_mean,NETRAD_mean,NETRAD_QC_mean,G_F_MDS_mean,G_F_MDS_QC_mean,LE_F_MDS_mean,LE_F_MDS_QC_mean,LE_CORR_mean,H_F_MDS_mean,H_F_MDS_QC_mean,H_CORR_mean,SWC_F_MDS_1_mean,SWC_F_MDS_1_QC_mean,SITE_ID,keep_year,season,PDSI_mean
2013,68.537229,0.99320662,161.278,0.979167,147.028,280.732,0.979167,256.766,6.572054348,1,6.624206522,359.056881,0.904664855,162.2329891,1,167.3843261,2.64951087,1,2.765880435,75.36704987,0.899682971,NA,1,38.55259022,NA,NA,20.68016087,NA,NA,NA,NA,DE-Hte,TRUE,Spring,-1.436666667
2014,240.21211,0.309782443,79.314,0.979167,127.246,144.179,0.979167,202.884,9.650847826,1,9.972032609,NA,0.225996377,168.7363043,1,169.7606522,2.773891304,1,3.084423913,NA,NA,NA,1,49.28973587,NA,NA,20.71490652,NA,NA,NA,NA,DE-Hte,FALSE,Spring,-2.966666667
2015,101.359955,0.993885924,113.279,0.979167,125.524,205.172,0.979167,208.303,8.470206522,1,8.598728261,412.1095797,0.97826087,170.2246957,0.999320696,167.5612174,3.066543478,1,3.166369565,81.7306483,0.964447464,NA,1,39.99115543,NA,NA,21.98346576,NA,NA,NA,NA,DE-Hte,TRUE,Spring,-2.016666667
2016,120.025519,0.993885859,91.142,0.979167,108.389,185.752,0.979167,209.076,8.867434783,1,9.104445652,423.1061583,0.976675725,170.2010978,1,175.3126848,3.359130435,1,3.269119565,84.99928461,0.973505435,NA,1,40.07122283,NA,NA,23.05366043,NA,NA,NA,NA,DE-Hte,TRUE,Spring,-2.533333333
2017,113.663925,0.993433054,120.918,0.979167,142.155,192.812,0.979167,222.701,8.944434783,1,9.102086957,410.3335725,0.979166667,168.0373696,0.999773696,163.4055217,3.023576087,1,3.033913043,80.38449083,0.971014493,NA,1,40.80335217,NA,NA,28.11792717,NA,NA,NA,NA,DE-Hte,TRUE,Spring,-3.8
2018,138.189317,0.988224793,136.022,0.979167,128.362,224.806,0.979167,221.094,8.807032609,1,8.736467391,NA,0.594202899,183.3933696,0.998188587,180.2799239,3.550184783,1,3.076608696,NA,NA,NA,1,42.87070761,NA,NA,15.40443196,NA,NA,NA,NA,DE-Hte,TRUE,Spring,3.433333333
2010,89.788015,0,194.334,0.18840587,175.827,278.712,0.114790331,260.205,7.587152174,0,7.587152174,NA,0,137.9816957,0.989130457,151.528163,3.387467391,0,3.387467391,68.30350328,0.949048913,NA,NA,65.70294457,0,93.70355,17.677192,0.802989011,24.78162018,NA,NA,DE-Hzd,FALSE,Spring,0.46
2011,239.256852,0.864130457,100.482,0.988904022,106.537,178.31,0.638382954,184.141,9.356021739,1,9.802434783,339.5581379,0.999320652,180.406663,0.996150272,179.253837,4.891032609,1,5.349858696,NA,NA,6.727800978,1,40.03507717,0.991394935,52.76905652,24.22039891,0.998867957,32.73408804,NA,NA,DE-Hzd,TRUE,Spring,0.35
2012,296.44855,0.769021707,89.539,0.973505424,98.873,236.517,0.685992363,258.476,9.424141304,1,9.794902174,312.9429698,0.992980072,168.2537717,0.994791663,173.3603478,4.972565217,1,5.137358696,88.25522951,0.999094203,4.168228152,1,44.16010217,0.790308054,56.77798587,19.83205978,0.802762891,26.68840978,NA,NA,DE-Hzd,TRUE,Spring,-2.08
2013,173.5703799,0.66145837,222.167,0.583106848,203.694,384.78,0.418046424,337.043,5.847608696,0.84759962,6.211434783,NA,0.661005435,132.0895217,0.845788011,139.9229239,2.946641304,0.84759962,3.011597826,57.02493117,0.83446558,1.342405217,0.84759962,24.47376424,0.837409457,31.83446011,11.78178587,0.843523326,15.26902,NA,NA,DE-Hzd,TRUE,Spring,2.023333333
2014,331.73507,0.801856967,185.405,0.915308,160.884,222.979,0.828366503,203.578,9.478304348,1,9.886652174,267.0632907,0.998641304,153.3665435,0.99954713,158.8267391,3.923434783,1,4.02901087,84.04693752,0.966485507,1.535023357,1,39.91899565,0.921422087,49.9753587,19.46669565,0.879076304,23.3202087,NA,NA,DE-Hzd,TRUE,Spring,-3.016666667
2015,287.617618,0.913269761,125.683,0.887454891,123.928,214.902,0.746550874,205.828,7.92523913,0.995471033,8.464173913,299.2186042,0.980978261,168.1430326,0.993659228,173.5703478,4.214271739,0.995244598,4.347793478,NA,NA,1.120962185,0.995471033,34.82704674,0.929574717,51.16860109,26.42086935,0.931159696,39.92900109,NA,NA,DE-Hzd,TRUE,Spring,-1.626666667
2016,338.973336,0.836730315,149.935,0.726449304,152.778,274.955,0.626781789,265.422,7.871706522,0.898776989,8.372836957,295.6066722,0.815443841,151.2805326,0.902853283,160.1083478,3.615630435,0.898776989,3.894293478,100.7174199,0.81567029,1.336705391,0.898776989,35.77946522,0.875452598,52.6746587,24.82520978,0.877038239,36.30580978,NA,NA,DE-Hzd,TRUE,Spring,-2.3
2017,260.60661,0,123.233,0.390398511,126.843,216.442,0.272626885,222.593,9.018065217,0.396965652,9.303021739,NA,0.336050725,156.9332935,0.396965717,157.9226848,4.193293478,0.396965652,4.334956522,NA,NA,0.762084978,0.396965652,50.83334783,0,70.89938261,20.71200109,0.395833478,29.25380978,NA,NA,DE-Hzd,FALSE,Spring,-2.866666667
2018,399.490204,0.970335326,120.042,0.900815163,115.421,176.989,0.751931576,172.79,10.43469565,0.99954713,10.00172826,357.8220392,0.990036232,181.0263043,0.998867826,178.9327935,5.00351087,0.99954713,5.301815217,NA,NA,1.1357875,0.99954713,42.516425,0.997056011,58.23967609,30.18946522,0.995923707,41.32194783,51.65568478,0.99954713,DE-Hzd,TRUE,Spring,3.70E-17
2019,246.07431,0.969882033,142.541,0,142.541,282.411,0,282.411,9.2285,1,8.869706522,323.847369,0.963315217,166.7256522,1,162.9271739,4.119152174,1,4.317967391,NA,NA,4.673351446,1,30.55473913,0.999094196,47.11117717,35.73065054,0.999094326,53.8090163,46.64998913,1,DE-Hzd,TRUE,Spring,-6.4
2020,135.478262,0.822010891,NA,NA,NA,NA,NA,NA,7.921934783,0.715579717,NA,NA,0.66236413,154.5726739,0.701992783,NA,3.874043478,0.715579717,NA,NA,NA,-0.00977912,0.715579717,23.15937935,0.934103228,39.49878043,37.50727609,0.9759965,63.96945326,34.83428261,0.715353283,DE-Hzd,TRUE,Spring,-8.67
2002,431.4017,0.575407377,164.041,0.558197391,168.794,289.185,0.340093775,293.938,7.806467391,0.556838913,7.803195652,NA,0.333106884,146.8937826,0.559556196,151.8410978,2.871967391,0.556838913,3.13398913,NA,NA,5.565969457,3,29.49883152,0.657155859,31.86750217,49.66550326,0.657608663,54.34893587,NA,NA,DE-Lnf,FALSE,Spring,1.803333333
2003,387.778989,0.954709978,96.718,1,102.601,161.803,1,182.936,8.39125,1,8.153521739,335.5096535,1,170.3785543,1,173.8690326,4.109369565,1,3.842608696,84.23164402,1,1.938146359,3,32.56499891,0.997509152,33.03687826,49.80903696,0.998188522,49.17324239,39.67203261,1,DE-Lnf,TRUE,Spring,1.91
2004,362.86267,0.960371511,191.271,1,143.129,371.698,1,263.274,7.148586957,1,7.172163043,289.6461628,0.999320652,151.4470543,0.99954713,159.102337,3.118021739,1,3.125054348,75.23259886,0.998867754,1.258301489,3,28.82028913,0.997961957,29.29572065,43.20327283,0.99252725,44.34708804,36.18148913,1,DE-Lnf,TRUE,Spring,-3.14
2005,342.772237,0.938179098,100.51,1,144.622,196.912,1,252.996,7.635206522,1,7.59051087,311.4438927,1,166.1039239,1,162.4677935,3.749521739,1,3.357152174,91.9424576,0.999094203,2.052755674,3,27.98186848,0.998414826,34.37624457,46.23967283,0.993659359,55.36446739,39.27911957,1,DE-Lnf,TRUE,Spring,-0.063333333
2006,291.6976006,0.968070978,189.903,1,203.403,221.481,1,269.02,6.297793478,1,6.450923913,282.5485847,0.999320652,152.7792174,0.998188522,150.48275,3.180728261,1,2.920184783,78.85874573,0.996376812,1.566937728,3,27.42706696,0.999094261,33.99908043,35.85293913,0.997962087,44.8185337,36.24625,1,DE-Lnf,TRUE,Spring,0.866666667
2007,NA,NA,164.16,0,164.16,307.847,0,307.847,9.503043478,0,9.503043478,NA,0,170.8172283,0,170.8172283,4.164717391,0,4.164717391,NA,NA,-0.678212261,3,-10.42659022,0,-12.98139239,-69.37857717,0,-86.38734239,37.60034783,0,DE-Lnf,FALSE,Spring,-0.37
2008,NA,NA,185.141,0,185.141,255.01,0,255.01,7.74301087,0,7.74301087,NA,0,157.1112826,0,157.1112826,3.306728261,0,3.306728261,NA,NA,-0.678212261,3,-10.42659022,0,-11.97209348,-69.37857717,0,-79.6707663,37.60034783,0,DE-Lnf,FALSE,Spring,2.653333333
2009,NA,NA,144.369,0,144.369,227.038,0,227.038,8.914619565,0,8.914619565,NA,0,158.7891848,0,158.7891848,3.51976087,0,3.51976087,NA,NA,-3.215445543,3,-0.065967574,0,-0.075808068,1.667855543,0,1.914632065,42.59936957,0,DE-Lnf,FALSE,Spring,-1.443333333
2010,235.765005,0.969202946,145.936,1,138.276,183.635,1,225.602,6.510934783,1,6.733141304,249.42284,0.998641304,154.0207609,1,158.4621739,3.051434783,1,3.009967391,80.36784905,0.996376812,1.172208196,3,23.8264087,0.99207438,27.26470543,47.0938,0.994338793,53.52465109,41.26546739,1,DE-Lnf,TRUE,Spring,0.26
2011,368.613103,0.555706493,49.013,1,57.951,89.93,1,144.235,9.727597826,1,9.1395,311.0239721,0.999320652,197.3443696,0.993659489,187.5430761,5.39451087,1,4.701891304,96.34058477,0.998867754,1.886008022,3,40.53699457,0.632246326,39.6136337,57.88190435,0.634057935,53.37839891,34.48615217,1,DE-Lnf,TRUE,Spring,-1.746666667
2012,365.177733,0.969656076,78.888,1,101.61,166.204,1,212.415,8.946141304,1,8.855413043,256.0729464,0.999773551,169.6130217,0.999320696,169.2084783,4.540836957,0.98301638,3.894315217,90.47045902,0.998641304,1.924729457,3,30.79484674,0.997056283,33.79783696,50.75239783,0.997056087,55.13540978,38.45586957,1,DE-Lnf,TRUE,Spring,-4.4
2008,484.95585,0.900815293,273.556,1,257.704,408.821,1,364.22,5.446858696,1,6.220326087,NA,0,151.3103696,1,160.0552609,1.991630435,1,2.809402174,91.66835684,1,1.362494565,1,33.63345326,0.982336739,44.10146196,35.22291522,0.983469185,45.80237935,NA,NA,DE-Obe,TRUE,Spring,1.523333333
2009,476.17106,0.996376707,259.101,1,231.567,427.555,1,371.81,6.997826087,1,7.553793478,NA,0.336956522,156.9207174,1,165.9951087,3.444152174,0.196331424,3.354184783,95.17615542,0.999094203,2.131999467,1,67.3629337,0.999773565,64.06146522,30.55697935,1,29.26488913,NA,NA,DE-Obe,TRUE,Spring,-0.353333333
2010,429.35932,0.96942912,230.397,1,246.804,333.911,1,366.469,4.801652174,1,5.423,259.0321068,0.998641304,134.1765435,0.99954713,151.2062609,2.26325,1,2.528847826,80.93077884,1,1.146496696,1,26.77899457,0.999320696,39.06044457,27.70804565,0.998867891,40.60429783,40.13727174,1,DE-Obe,TRUE,Spring,0.48
2011,532.88368,0.864356641,176.615,1,151.631,321.83,1,251.875,7.559434783,1,7.422184783,349.8385614,0.99682971,183.4930326,0.999094261,178.450913,4.055119565,1,3.903173913,103.0675091,1,1.904673859,1,38.648475,0.999773565,51.73358913,37.08868587,1,49.43289783,40.42597826,1,DE-Obe,TRUE,Spring,0.013333333
2012,552.99868,0.92436612,125.386,1,138.125,338.978,1,346.765,7.240402174,1,7.413043478,314.6777018,0.997509058,173.1199565,1,173.3574457,3.959521739,1,3.78851087,102.0029982,1,1.575201457,1,62.25778043,0.997961891,55.39551087,42.34428478,0.999320826,44.50899783,35.82144565,1,DE-Obe,TRUE,Spring,-2.1
2013,374.515087,0.800271859,287.61,1,292.924,501.708,0.999172238,477.024,3.347108696,1,4.206065217,218.5817223,0.983695652,126.961837,0.991168641,139.6979022,1.846684783,1,2.296891304,80.92039176,1,1.150404674,1,32.93839587,0.922101489,41.90062783,27.43167174,0.972599707,37.77399565,32.12466304,1,DE-Obe,TRUE,Spring,1.723333333
2014,593.60184,0.88405825,204.293,1,233.251,236.298,1,290.977,7.655858696,1,7.537456522,263.847335,0.995471014,149.3996848,0.999320696,158.3536196,2.951608696,1,2.978163043,83.53636549,1,1.407441685,1,33.7439913,0.998867826,46.49106848,25.66659674,1,35.71114348,31.67581522,1,DE-Obe,TRUE,Spring,-2.876666667
2015,596.16864,0.968523359,217.668,0.688632196,175.84,341.767,0.726131298,284.455,5.752891304,1,6.223717391,295.6557778,0.997735507,170.33075,1,173.0106739,3.046456522,1,3.228847826,101.8548868,1,0.596208696,1,43.08327065,0.99932063,52.94576413,37.72966196,0.999773565,48.21753804,32.41847826,1,DE-Obe,TRUE,Spring,-1.566666667
2016,510.87789,0.931385924,174.735,0.840126935,212.418,335.221,0.766995645,364.128,5.527423913,1,6.15048913,261.8576482,0.994338768,151.1430217,1,159.4263913,2.376880435,1,2.902358696,93.71728357,0.999773551,0.641343478,1,22.79532565,0.990489065,33.97094272,39.31539239,0.99954713,58.71632174,29.53307609,1,DE-Obe,TRUE,Spring,-2.366666667
2017,509.21233,0.933876554,211.186,1,173.524,356.002,1,296.16,6.560206522,1,7.006217391,294.1166995,0.997961957,155.8637283,1,157.2280109,2.92875,1,3.207326087,95.74602924,0.999773551,1.245601043,1,30.94979783,1,41.56258261,39.51294565,0.999547261,52.98600543,31.98704348,1,DE-Obe,TRUE,Spring,-3
2018,528.4005,0.879302348,121.882,1,141.166,195.973,1,219.965,7.613673913,1,7.63848913,362.6913865,0.999094203,186.051087,0.99954713,178.4047174,4.067728261,1,3.938815217,110.9883817,0.998867754,2.729855087,1,29.49749283,0.999094391,42.32102011,46.84945435,0.998641391,66.2983587,10.8438913,0,DE-Obe,TRUE,Spring,-0.1
2019,439.09839,0.890398413,215.307,1,200.438,440.749,0.927152258,379.724,5.947119565,0.974411304,6.686717391,326.2443455,0.961050725,165.4991848,0.975317174,162.1651196,3.182934783,0.974411304,3.266532609,97.55071961,0.963768116,0.879958663,0.974411304,25.98687065,0.997962022,33.00258478,49.46728804,0.999773565,62.10710435,27.01871739,0.97395837,DE-Obe,TRUE,Spring,-6.4
2020,451.97643,0.876811652,NA,NA,NA,NA,NA,NA,5.758663043,1,NA,360.3861814,0.999094203,185.9310761,0.991394804,NA,3.854684783,1,NA,103.9793116,1,0.268136087,1,30.62304783,0.999773565,37.03555652,55.43956196,0.999547261,66.66099565,22.17563043,1,DE-Obe,TRUE,Spring,-6.43
2011,661.60542,0.181612152,96.111,0,96.111,236.168,0,236.168,9.230173913,0.185235446,9.21501087,NA,0,194.1454565,0.186594054,192.064413,4.443717391,0.185009011,4.48448913,NA,NA,4.011640978,0.185235446,59.79558043,0.184556141,71.25705109,35.66217391,0.184329707,42.56381522,NA,NA,DE-RuR,FALSE,Spring,-2.56
2012,592.87168,0.845108826,170.679,0.867074413,194.014,442.361,0.890625171,348.763,8.126478261,0.8797555,8.136934783,NA,0.626132246,161.6092391,0.881340413,168.9672717,2.846771739,0.8797555,2.957054348,81.5653042,0.847146739,5.497910978,0.652400354,50.66808587,0.877038283,62.85564457,10.32313424,0.877264783,12.81970652,39.65932609,0.8797555,DE-RuR,TRUE,Spring,-3.096666667
2013,437.344984,0.967844315,39.991,1,198.262,121.982,1,314.109,4.601869565,1,4.838304348,281.0109592,0.996376812,151.8258261,0.997735457,153.3599674,2.075271739,1,2.334858696,67.64296321,1,2.007708478,1,37.86489891,0.996150609,48.12763587,10.39536613,0.998188652,13.21206359,43.94563043,1,DE-RuR,TRUE,Spring,-0.56
2014,584.11897,0.976902239,125.502,1,164.253,236.243,1,284.203,8.516054348,1,8.780141304,317.6868263,0.996150362,170.3680652,0.999320696,174.1753043,3.405869565,1,3.388358696,81.14184102,0.999320652,1.19038937,1,48.17708587,0.996603272,64.93033152,11.44991989,0.999320696,15.12498783,37.42333696,1,DE-RuR,TRUE,Spring,-2.716666667
2015,618.56364,0.989130402,164.229,1,163.921,303.135,1,301.916,6.649684783,1,7.06326087,305.8170633,0.997282609,175.6173043,1,171.3139348,2.872380435,1,3.033206522,84.26832364,0.999320652,3.008091663,1,53.87134457,0.996829783,67.02020652,11.75930978,0.998641391,14.41573054,40.10970652,1,DE-RuR,TRUE,Spring,-1.293333333
2016,535.14659,0.987771783,214.464,1,251.633,408.276,1,447.334,6.370706522,1,6.544630435,267.1804619,1,160.9210543,1,164.2089457,2.628108696,1,2.671554348,74.8635084,1,1.542257609,1,42.50232174,0.993659228,60.94334891,6.617331957,0.998867957,9.442444239,41.95127174,0,DE-RuR,TRUE,Spring,0.5
2017,640.95153,0.986413043,170.788,1,181.32,264.182,1,312.185,8.081663043,1,8.427130435,289.1803884,1,172.4973043,1,172.8983478,3.397630435,1,3.548663043,83.21748948,1,2.942403478,1,54.66494891,0.997509217,68.48489674,9.840989825,0.998188587,11.80754606,30.50084783,1,DE-RuR,TRUE,Spring,-4.2
2018,571.87953,0.987092424,184.391,1,244.446,297.608,1,389.606,8.59151087,1,8.90273913,309.1390886,0.998867754,177.39825,1,182.0220978,3.586021739,1,3.752967391,84.84246507,1,5.080959348,1,51.45373696,0.997962087,65.12066522,7.215697609,0.998641261,9.008584239,31.95029348,1,DE-RuR,TRUE,Spring,-1.233333333
2019,611.70135,0.989583065,252.669,1,230.422,380.956,1,380.811,7.208554348,1,7.372293478,270.9422246,0.999320652,160.1270761,0.999773696,165.1136848,3.013434783,1,2.957402174,74.01278428,1,2.392136727,1,45.99203804,0.997056152,61.81548261,8.40526087,0.998867957,9.667295652,34.09071739,1,DE-RuR,TRUE,Spring,-3.7
2020,755.46568,0.983922196,130.866,1,129.453,326.926,1,311.51,7.94151087,1,8.236858696,350.4407601,0.999773551,211.7442065,1,201.193163,4.304967391,1,4.344054348,93.85259133,1,1.961421196,1,55.77033152,0.997962022,72.4795913,15.54789989,0.998867761,19.37520315,28.44832609,1,DE-RuR,TRUE,Spring,-2.896666667
2012,536.64944,0.543478435,140.102,1,229.335,306.097,1,399.346,7.923456522,0.958559815,8.164923913,NA,0,166.7080109,0,166.7080109,3.184054348,0.958559815,3.050402174,NA,NA,2.6349325,0.958559815,64.29724674,NA,NA,28.39202174,NA,NA,24.2381087,0.936820728,DE-RuW,TRUE,Spring,-3.096666667
2013,462.4413,0.862092598,141.699,1,243.896,243.874,1,378.221,4.420586957,0.98596,4.877869565,NA,0.525588768,146.0982065,0.674366087,152.3770978,2.324619565,0.98596,2.338695652,NA,NA,0.441285109,0.98596,53.18187174,NA,NA,17.30846098,NA,NA,24.49679348,0.98596,DE-RuW,TRUE,Spring,-0.66
2014,641.92507,0.617753511,154.128,1,200.528,316.252,0.988410517,342.765,8.626967391,1,8.748195652,NA,0.292346014,172.1876087,0.412363946,171.7183152,3.907130435,0.998414891,3.45448913,NA,NA,-0.031937815,0.411005467,58.94054457,NA,NA,29.37404457,NA,NA,19.52841304,0.821105065,DE-RuW,TRUE,Spring,-2.773333333
2015,630.65717,0.634963902,214.041,1,196.469,407.027,1,353.683,6.919521739,1,7.0885,NA,0.271286232,170.5225652,0.342617902,169.3782065,3.269054348,1,3.107,NA,NA,1.529741946,0.601449174,65.08559457,NA,NA,33.64979663,NA,NA,23.42457609,0.601449174,DE-RuW,TRUE,Spring,-1.296666667
2016,504.41845,0.962182837,271.007,1,281.403,551.803,1,504.095,6.228413043,1,6.575684783,305.7718449,0.99682971,151.5142174,1,163.1804457,2.627608696,1,2.707793478,NA,NA,0.631081196,1,48.13992391,NA,NA,22.36179,NA,NA,24.82277174,1,DE-RuW,TRUE,Spring,-0.066666667
2017,549.12049,0.901494739,190.066,1,223.805,343.639,1,376.835,8.55175,0.969202848,8.390032609,335.0992295,0.844655797,170.7020435,0.889266315,170.7044239,3.699978261,0.886548761,3.611326087,NA,NA,1.26358,0.852807967,52.35720761,NA,NA,40.33230909,NA,NA,19.80441304,0.856883793,DE-RuW,TRUE,Spring,-4.1
2018,640.07069,0.238904174,228.591,1,274.681,436.819,1,447.365,8.846423913,0.257019826,8.847967391,NA,0,179.1173696,0.259284239,181.1245978,3.9215,0.257019826,3.884336957,NA,NA,1.658628478,0.230298967,62.53091304,NA,NA,28.3744413,NA,NA,22.81151087,0.230298967,DE-RuW,FALSE,Spring,-1.166666667
2019,525.2838,0.96240975,309.917,1,255.433,498.586,1,432.711,7.593195652,1,7.401793478,325.0181402,0.998414855,161.5010543,1,163.3968804,2.613130435,1,3.056141304,NA,NA,0.583602087,1,50.52623043,NA,NA,20.02285543,NA,NA,19.65941304,1,DE-RuW,TRUE,Spring,-3.466666667
2020,455.49025,0.955389348,70.844,1,152.616,310.348,1,359.373,7.844532609,1,8.170630435,431.2953764,0.997056159,226.3512391,1,198.4960326,4.342195652,1,4.45273913,NA,NA,0.709608261,1,41.8022663,NA,NA,49.82807565,NA,NA,18.09340217,1,DE-RuW,TRUE,Spring,-2.663333333
1996,318.89352,0,194.403,0.630434848,178.562,245.315,0.381578987,229.474,5.780380435,1,6.380423913,283.9414815,0.998641304,144.1040761,0.992300761,156.2570326,3.063445652,1,3.605967391,75.29545507,0.999773551,NA,NA,10.80466489,0,10.21891478,36.92380217,0,35.86492609,NA,NA,DE-Tha,FALSE,Spring,-0.01
1997,369.15331,0.985507098,218.238,0.594882174,217.824,309.956,0.362444768,309.542,7.196380435,1,7.80573913,315.0428513,0.991168478,158.1348043,0.996603141,169.0457826,3.529,1,4.008815217,88.18643116,1,0.804497174,1,39.51395543,0.996830043,42.275925,41.69336087,0.998414957,44.30842826,19.45398913,0.958333304,DE-Tha,TRUE,Spring,-0.83
1998,474.1005,0.978713717,162.396,0.899682989,180.712,261.116,0.634243993,271.704,8.724315217,1,9.142271739,301.7943079,0.994565217,153.5798913,0.997962087,165.2661739,4.350413043,1,4.603391304,85.80003397,1,1.381436522,1,39.68266196,0.99954713,42.72657391,38.41299022,0.998641391,41.43213043,16.71086957,1,DE-Tha,TRUE,Spring,-1.74
1999,482.52975,0.962862283,183.381,1,159.325,322.992,0.755518711,295.453,8.726586957,1,9.178967391,319.9161714,0.995923913,160.3812174,1,164.6895652,3.633771739,1,4.285923913,91.62292014,0.999547101,2.020945033,1,39.6585163,0.995697533,41.61698804,45.63886087,0.999320826,47.86690761,19.93134783,0.974864391,DE-Tha,TRUE,Spring,2.226666667
2000,487.68924,0.956748272,257.919,1,272.465,421.909,0.930783934,422.337,9.689271739,0.989809761,9.954902174,310.3618228,0.978940217,162.5506196,0.990489065,170.6442935,5.03876087,0.989809761,5.034086957,89.2273566,0.97192029,1.566941196,0.989809761,47.7843337,0.994338859,43.64361087,46.48528804,0.990489196,42.78144891,23.81978261,0.982336957,DE-Tha,TRUE,Spring,0.23
2001,416.36866,0.982110304,217.893,0.968070543,241.915,312.113,0.980546291,331.205,7.625184783,1,7.976880435,269.1936631,0.99048913,148.4715652,0.998414957,155.7309022,3.781717391,1,3.856652174,82.1174429,0.999094203,1.012855109,1,42.93166522,0.999094261,41.29420326,41.20137174,0.997056283,39.83440326,25.54931522,0.998414957,DE-Tha,TRUE,Spring,-1.813333333
2002,495.07489,0.992753957,121.88,1,227.016,247.538,0.977373079,339.387,8.58748913,1,9.00426087,269.804132,0.991168478,146.7057391,0.997735652,154.2269891,3.91551087,1,4.06426087,72.15796457,0.998188406,1.12869337,1,42.20754891,0.998867957,36.93493043,39.27721848,0.998641196,34.5350163,22.53147826,0.998188652,DE-Tha,TRUE,Spring,1.06
